Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Look,Use Case,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original Name
Laowa,,45mm,2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Silver Module,,,,,,,,45mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,,60mm,2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Silver Flare,,,,,,,,60mm Laowa Proteus Anamorphic T2 - Silver Flare
Laowa,,60mm,2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Silver Module,,,,,,,,60mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,,85mm,2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Silver Flare,,,,,,,,85mm Laowa Proteus Anamorphic T2 - Silver Flare
Laowa,,85mm,2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Silver Module,,,,,,,,85mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,,100mm,2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Silver Flare,,,,,,,,100mm Laowa Proteus Anamorphic T2 - Silver Flare
Laowa,,100mm,2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Silver Module,,,,,,,,100mm Laowa Proteus Anamorphic T2 - (Silver Module)
Laowa,,28mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber,,,,,,,,28mm Laowa Proteus T2 (Amber)
Laowa,,35mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber,,,,,,,,35mm Laowa Proteus T2 (Amber)
Laowa,,45mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber,,,,,,,,45mm Laowa Proteus T2 (Amber)
Laowa,,60mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber,,,,,,,,60mm Laowa Proteus T2 (Amber)
Laowa,,85mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber,,,,,,,,85mm Laowa Proteus T2 (Amber)
Laowa,,100mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber,,,,,,,,100mm Laowa Proteus T2 (Amber)
Laowa,,35mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber Module,,,,,,,,35mm Laowa Proteus T2 (Amber Module)
Laowa,,45mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber Module,,,,,,,,45mm Laowa Proteus T2 (Amber Module)
Laowa,,60mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber Module,,,,,,,,60mm Laowa Proteus T2 (Amber Module)
Laowa,,85mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Amber Module,,,,,,,,85mm Laowa Proteus T2 (Amber Module)
Laowa,,28mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue,,,,,,,,28mm Laowa Proteus T2 (Blue)
Laowa,,28mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue Module,,,,,,,,28mm Laowa Proteus T2 (Blue Module)
Laowa,,35mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue,,,,,,,,35mm Laowa Proteus T2 (Blue)
Laowa,,35mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue Module,,,,,,,,35mm Laowa Proteus T2 (Blue Module)
Laowa,,45mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue,,,,,,,,45mm Laowa Proteus T2 (Blue)
Laowa,,45mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue Module,,,,,,,,45mm Laowa Proteus T2 (Blue Module)
Laowa,,60mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue,,,,,,,,60mm Laowa Proteus T2 (Blue)
Laowa,,60mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue Module,,,,,,,,60mm Laowa Proteus T2 (Blue Module)
Laowa,,85mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue,,,,,,,,85mm Laowa Proteus T2 (Blue)
Laowa,,85mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue Module,,,,,,,,85mm Laowa Proteus T2 (Blue Module)
Laowa,,100mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue,,,,,,,,100mm Laowa Proteus T2 (Blue)
Laowa,,100mm,2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Proteus Blue Module,,,,,,,,100mm Laowa Proteus T2 (Blue Module)
Laowa,,27mm,,Prime,S35,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph S35 Silver,,,,,,,,27mm Laowa Nanomorph 1.5xS35  (Silver)
Laowa,,35mm,,Prime,S35,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph S Silver,,,,,,,,35mm Laowa Nanomorph 1.5xS35  (Silver)
Laowa,,50mm,,Prime,S35,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph S35 Silver,,,,,,,,50mm Laowa Nanomorph 1.5xS35  (Silver)
Laowa,,65mm,,Prime,S35,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph S35 Silver,,,,,,,,65mm Laowa Nanomorph 1.5xS35  (Silver)
Laowa,,35mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph Silver,,,,,,,,35mm Laowa Nanomorph (Silver)
Laowa,,50mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph Silver,,,,,,,,50mm Laowa Nanomorph (Silver)
Laowa,,65mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph Silver,,,,,,,,65mm Laowa Nanomorph (Silver)
Laowa,,80mm,,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph Silver,,,,,,,,80mm Laowa Nanomorph (Silver)
Laowa,FF Ranger,28mm-75mm,2.9,Zoom,FF,EF,,,,Original Housing,,,,,,,,,,,,,,,,,Ranger Zoom Lens,,,,,,,,28-75mm Laowa FF Ranger T2.9 Zoom Lens (EF)
Laowa,FF Ranger,28mm-75mm,2.9,Zoom,FF,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ranger Zoom Lens,,,,,,,,28-75mm Laowa FF Ranger T2.9 Zoom Lens (PL)
Laowa,FF Ranger,75mm-180mm,2.9,Zoom,FF,PL,,,,Original Housing,,,,,,,,,,,,,,,,,Ranger Zoom Lens,,,,,,,,75-180mm Laowa FF Ranger T2.9 Zoom Lens (PL)
Laowa,,28mm-55mm,2.9,Zoom,,PL,Anamorphic,1.5x,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph Zoom Silver Flare,,,,,,,,28-55mm Laowa Nanomorph 1.5x Anamorphic Zoom T2.9 - Silver Flare
Laowa,,50mm-100mm,2.9,Zoom,,PL,Anamorphic,1.5x,,Original Housing,,,,,,,,,,,,,,,,,Nanomorph Zoom Silver Flare,,,,,,,,50-100mm Laowa Nanomorph 1.5x Anamorphic Zoom T2.9 - Silver Flare
Cooke,,25mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,25mm Cooke Anamorphic Lens T2.3
Cooke,,32mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,32mm Cooke Anamorphic Lens T2.3
Cooke,,40mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,40mm Cooke Anamorphic Lens  T2.3
Cooke,,50mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,50mm Cooke Anamorphic Lens  T2.3
Cooke,,65mm,2.6,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Macro; Lens,,,,,,,,65mm Cooke Macro Anamorphic Lens T2.6
Cooke,,75mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,75mm Cooke Anamorphic Lens  T2.3
Cooke,,100mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,100mm Cooke Anamorphic Lens  T2.3
Cooke,,135mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,135mm Cooke Anamorphic Lens T2.3
Cooke,,180mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,180mm Cooke Anamorphic Lens T2.8
Cooke,,300mm,3.5,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lens,,,,,,,,300mm Cooke Anamorphic Lens T3.5
Cooke,,25mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF,,,,,,,,25mm Cooke Anamorphic SF T2.3
Cooke,,32mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF,,,,,,,,32mm Cooke Anamorphic SF T2.3
Cooke,,40mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF,,,,,,,,40mm Cooke Anamorphic SF T2.3
Cooke,,50mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF,,,,,,,,50mm Cooke Anamorphic SF T2.3
Cooke,,65mm,2.6,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Macro; SF,,,,,,,,65mm Cooke Macro Anamorphic SF T2.6
Cooke,,75mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF,,,,,,,,75mm Cooke Anamorphic SF T2.3
Cooke,,100mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF,,,,,,,,100mm Cooke Anamorphic SF T2.3
Cooke,,135mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF,,,,,,,,135mm Cooke Anamorphic SF T2.3
Cooke,,180mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF,,,,,,,,180mm Cooke Anamorphic SF T2.8
Cooke,,300mm,3.5,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,SF,,,,,,,,300mm Cooke Anamorphic SF T3.5
Hawk,V-Lite,28mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite,,,,,,,,28mm Hawk V-Lite Anamorphic T2.2
Hawk,V-Lite,35mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite,,,,,,,,35mm Hawk V-Lite Anamorphic T2.2
Hawk,V-Lite,45mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite,,,,,,,,45mm Hawk V-Lite Anamorphic T2.2
Hawk,V-Lite,55mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite,,,,,,,,55mm Hawk V-Lite Anamorphic T2.2
Hawk,V-Lite,55mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Macro; V Lite,,,,,,,,55mm Hawk V-Lite Macro Anamorphic T2.2
Hawk,V-Lite,65mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite,,,,,,,,65mm Hawk V-Lite Anamorphic T2.2
Hawk,V-Lite,80mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite,,,,,,,,80mm Hawk V-Lite Anamorphic T2.2
Hawk,V-Lite,110mm,3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite,,,,,,,,110mm Hawk V-Lite Anamorphic T3
V,,140mm,3.5,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Lite,,,,,,,,140mm V-Lite Anamorphic T3.5
Hawk,V-Lite,28mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite Vintage ‘74,,,,,,,,28mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3
Hawk,V-Lite,35mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite Vintage ‘74,,,,,,,,35mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3
Hawk,V-Lite,45mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite Vintage ‘74,,,,,,,,45mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3
Hawk,V-Lite,55mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite Vintage ‘74,,,,,,,,55mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3
Hawk,V-Lite,55mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Macro; V Lite Vintage ‘74,,,,,,,,55mm Hawk V-Lite Macro Anamorphic Vintage ‘74 T2.3
Hawk,V-Lite,65mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite Vintage ‘74,,,,,,,,65mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3
Hawk,V-Lite,80mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite Vintage ‘74,,,,,,,,80mm Hawk V-Lite Anamorphic Vintage ‘74 T2.3
Hawk,V-Lite,110mm,3.1,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite Vintage ‘74,,,,,,,,110mm Hawk V-Lite Anamorphic Vintage ‘74 T3.1
Hawk,V-Lite,140mm,3.6,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Lite Vintage ‘74,,,,,,,,140mm Hawk V-Lite Anamorphic Vintage ‘74 T3.6
Hawk,,25mm,2.2,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,V Series,,,,,,,,25mm Hawk V-Series T2.2
Hawk,,35mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Series,,,,,,,,35mm Hawk V-Series Anamorphic T2.2
Hawk,,50mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Series,,,,,,,,50mm Hawk V-Series Anamorphic T2.2
Hawk,,60mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Series,,,,,,,,60mm Hawk V-Series Anamorphic T2.2
Hawk,,100mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Series,,,,,,,,100mm Hawk V-Series Anamorphic T2.2
Hawk,,135mm,3.0,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Series,,,,,,,,135mm Hawk V-Series Anamorphic T3.0
Hawk,,180mm,3.0,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Series,,,,,,,,180mm Hawk V-Series Anamorphic T3.0
Hawk,,250mm,3.0,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,V Series,,,,,,,,250mm Hawk V-Series Anamorphic T3.0
Hawk,,30mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,C Series,,,,,,,,30mm Hawk C-Series Anamorphic T2.2
Hawk,,40mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,C Series,,,,,,,,40mm Hawk C-Series Anamorphic T2.2
Hawk,,50mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,C Series,,,,,,,,50mm Hawk C-Series Anamorphic T2.2
Hawk,,60mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,C Series,,,,,,,,60mm Hawk C-Series Anamorphic T2.2
Hawk,,75mm,2.2,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,C Series,,,,,,,,75mm Hawk C-Series Anamorphic T2.2
Hawk,,100mm,3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,C Series,,,,,,,,100mm Hawk C-Series Anamorphic T3
Hawk,,135mm,3.0,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,C Series,,,,,,,,135mm Hawk C-Series Anamorphic T3.0
Kowa,,32mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,CCI,,,,,,,,32mm Kowa Anamorphic - CCI T2.3
Kowa,,40mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,CCI,,,,,,,,40mm Kowa Anamorphic - CCI T2.3
Kowa,,50mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,CCI,,,,,,,,50mm Kowa Anamorphic - CCI T2.3
Kowa,,75mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,CCI,,,,,,,,75mm Kowa Anamorphic - CCI T2.8
Kowa,,100mm,3.4,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,CCI,,,,,,,,100mm Kowa Anamorphic - CCI T3.4
Kowa,,40mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Kowa Anamorphic T2.3
Kowa,,50mm,2.3,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Kowa Anamorphic T2.3
Kowa,,75mm,2.8,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Kowa Anamorphic T2.8
Kowa,,100mm,3.4,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Kowa Anamorphic T3.4
Lomo,,35mm,2.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,35mm Lomo T2.5
Lomo,,50mm,2.4,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Lomo T2.4
Lomo,,75mm,2.5,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Lomo T2.5
Lomo,,150mm,3.6,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,150mm Lomo T3.6
Lomo,,300mm,4.7,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,300mm Lomo T4.7
Lomo,,500mm,6.9,Prime,,PL,,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,500mm Lomo T6.9
Master,Master Anamorphic,28mm,1.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,28mm Master Anamorphic T1.9
Master,Master Anamorphic,28mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Front,,,,,,,,28mm Master Anamorphic Standard Module - Front
Master,Master Anamorphic,28mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Rear,,,,,,,,28mm Master Anamorphic Standard Module - Rear
Master,Master Anamorphic,35mm,1.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,35mm Master Anamorphic T1.9
Master,Master Anamorphic,35mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Front,,,,,,,,35mm Master Anamorphic Standard Module - Front
Master,Master Anamorphic,35mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Rear,,,,,,,,35mm Master Anamorphic Standard Module - Rear
Master,Master Anamorphic,40mm,1.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,40mm Master Anamorphic T1.9
Master,Master Anamorphic,40mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Front,,,,,,,,40mm Master Anamorphic Standard Module - Front
Master,Master Anamorphic,40mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Rear,,,,,,,,40mm Master Anamorphic Standard Module - Rear
Master,Master Anamorphic,50mm,1.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,50mm Master Anamorphic T1.9
Master,Master Anamorphic,50mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Front,,,,,,,,50mm Master Anamorphic Standard Module - Front
Master,Master Anamorphic,50mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Rear,,,,,,,,50mm Master Anamorphic Standard Module - Rear
Master,Master Anamorphic,60mm,1.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,60mm Master Anamorphic T1.9
Master,Master Anamorphic,60mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module FRONT,,,,,,,,60mm Master Anamorphic Standard Module - FRONT
Master,Master Anamorphic,60mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module REAR,,,,,,,,60mm Master Anamorphic Standard Module - REAR
Master,Master Anamorphic,75mm,1.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,75mm Master Anamorphic T1.9
Master,Master Anamorphic,75mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Front,,,,,,,,75mm Master Anamorphic Standard Module - Front
Master,Master Anamorphic,75mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Rear,,,,,,,,75mm Master Anamorphic Standard Module - Rear
Master,Master Anamorphic,100mm,1.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,100mm Master Anamorphic T1.9
Master,Master Anamorphic,100mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Front,,,,,,,,100mm Master Anamorphic Standard Module - Front
Master,Master Anamorphic,100mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Rear,,,,,,,,100mm Master Anamorphic Standard Module - Rear
Master,Master Anamorphic,135mm,1.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,135mm Master Anamorphic T1.9
Master,Master Anamorphic,135mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Front,,,,,,,,135mm Master Anamorphic Standard Module - Front
Master,Master Anamorphic,135mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Rear,,,,,,,,135mm Master Anamorphic Standard Module - Rear
Master,Master Anamorphic,180mm,1.9,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,,,,,,,,,180mm Master Anamorphic T1.9
Master,Master Anamorphic,180mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Front,,,,,,,,180mm Master Anamorphic Standard Module - Front
Master,Master Anamorphic,180mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Standard Module Rear,,,,,,,,180mm Master Anamorphic Standard Module - Rear
Master,Master Anamorphic,28mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Front,,,,,,,,28mm Master Anamorphic Flare Module - Front
Master,Master Anamorphic,28mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Rear,,,,,,,,28mm Master Anamorphic Flare Module - Rear
Master,Master Anamorphic,35mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Front,,,,,,,,35mm Master Anamorphic Flare Module - Front
Master,Master Anamorphic,35mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Rear,,,,,,,,35mm Master Anamorphic Flare Module - Rear
Master,Master Anamorphic,40mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Front,,,,,,,,40mm Master Anamorphic Flare Module - Front
Master,Master Anamorphic,40mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Rear,,,,,,,,40mm Master Anamorphic Flare Module - Rear
Master,Master Anamorphic,50mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Front,,,,,,,,50mm Master Anamorphic Flare Module - Front
Master,Master Anamorphic,50mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Rear,,,,,,,,50mm Master Anamorphic Flare Module - Rear
Master,Master Anamorphic,60mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Front,,,,,,,,60mm Master Anamorphic Flare Module - Front
Master,Master Anamorphic,60mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Rear,,,,,,,,60mm Master Anamorphic Flare Module - Rear
Master,Master Anamorphic,75mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Front,,,,,,,,75mm Master Anamorphic Flare Module - Front
Master,Master Anamorphic,75mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Rear,,,,,,,,75mm Master Anamorphic Flare Module - Rear
Master,Master Anamorphic,100mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Front,,,,,,,,100mm Master Anamorphic Flare Module - Front
Master,Master Anamorphic,100mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Rear,,,,,,,,100mm Master Anamorphic Flare Module - Rear
Master,Master Anamorphic,135mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Front,,,,,,,,135mm Master Anamorphic Flare Module - Front
Master,Master Anamorphic,135mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Rear,,,,,,,,135mm Master Anamorphic Flare Module - Rear
Master,Master Anamorphic,180mm,,Prime,,PL,Anamorphic,,,Original Housing,,,,,,,,,,,,,,,,,Flare Module Front,,,,,,,,180mm Master Anamorphic Flare Module - Front
